plant	plot	no.vseeds	no.aborts	pattern.6	plant.height	nectar.rew	flw.sync	neigh.2m	nearest.tree.dist.cm	fruit.set
98	2	355	15	4	50.0	6.837	0.647	7	93.0	0.870
98	2	430	5	4	50.0	6.837	0.647	7	93.0	0.870
98	2	312	21	4	50.0	6.837	0.647	7	93.0	0.870
98	2	261	11	4	50.0	6.837	0.647	7	93.0	0.870
98	2	161	21	4	50.0	6.837	0.647	7	93.0	0.870
98	2	142	9	4	50.0	6.837	0.647	7	93.0	0.870
98	2	415	60	4	50.0	6.837	0.647	7	93.0	0.870
98	2	0	0	4	50.0	6.837	0.647	7	93.0	0.870
98	2	0	300	4	50.0	6.837	0.647	7	93.0	0.870
98	2	400	20	4	50.0	6.837	0.647	7	93.0	0.870
98	2	470	20	4	50.0	6.837	0.647	7	93.0	0.870
98	2	334	23	4	50.0	6.837	0.647	7	93.0	0.870
98	2	356	11	4	50.0	6.837	0.647	7	93.0	0.870
98	2	366	7	4	50.0	6.837	0.647	7	93.0	0.870
98	2	343	30	4	50.0	6.837	0.647	7	93.0	0.870
98	2	316	33	4	50.0	6.837	0.647	7	93.0	0.870
98	2	212	28	4	50.0	6.837	0.647	7	93.0	0.870
99	2	294	50	4	107.5	6.109	0.829	7	144.0	0.625
99	2	334	210	4	107.5	6.109	0.829	7	144.0	0.625
99	2	395	104	4	107.5	6.109	0.829	7	144.0	0.625
99	2	320	145	4	107.5	6.109	0.829	7	144.0	0.625
99	2	130	31	4	107.5	6.109	0.829	7	144.0	0.625
99	2	262	25	4	107.5	6.109	0.829	7	144.0	0.625
99	2	410	30	4	107.5	6.109	0.829	7	144.0	0.625
99	2	290	25	4	107.5	6.109	0.829	7	144.0	0.625
99	2	210	55	4	107.5	6.109	0.829	7	144.0	0.625
99	2	194	15	4	107.5	6.109	0.829	7	144.0	0.625
99	2	379	20	4	107.5	6.109	0.829	7	144.0	0.625
99	2	200	107	4	107.5	6.109	0.829	7	144.0	0.625
99	2	458	54	4	107.5	6.109	0.829	7	144.0	0.625
99	2	372	87	4	107.5	6.109	0.829	7	144.0	0.625
99	2	152	44	4	107.5	6.109	0.829	7	144.0	0.625
99	2	112	24	4	107.5	6.109	0.829	7	144.0	0.625
99	2	70	58	4	107.5	6.109	0.829	7	144.0	0.625
99	2	144	94	4	107.5	6.109	0.829	7	144.0	0.625
99	2	398	6	4	107.5	6.109	0.829	7	144.0	0.625
99	2	26	21	4	107.5	6.109	0.829	7	144.0	0.625
100	2	0	70	4	98.5	3.883	0.779	7	109.0	0.861
100	2	390	12	4	98.5	3.883	0.779	7	109.0	0.861
100	2	310	0	4	98.5	3.883	0.779	7	109.0	0.861
100	2	110	0	4	98.5	3.883	0.779	7	109.0	0.861
100	2	31	30	4	98.5	3.883	0.779	7	109.0	0.861
100	2	30	70	4	98.5	3.883	0.779	7	109.0	0.861
100	2	33	6	4	98.5	3.883	0.779	7	109.0	0.861
100	2	0	80	4	98.5	3.883	0.779	7	109.0	0.861
100	2	96	12	4	98.5	3.883	0.779	7	109.0	0.861
100	2	53	10	4	98.5	3.883	0.779	7	109.0	0.861
100	2	324	2	4	98.5	3.883	0.779	7	109.0	0.861
100	2	0	200	4	98.5	3.883	0.779	7	109.0	0.861
100	2	230	17	4	98.5	3.883	0.779	7	109.0	0.861
100	2	0	0	4	98.5	3.883	0.779	7	109.0	0.861
100	2	341	20	4	98.5	3.883	0.779	7	109.0	0.861
100	2	223	5	4	98.5	3.883	0.779	7	109.0	0.861
100	2	134	6	4	98.5	3.883	0.779	7	109.0	0.861
100	2	0	100	4	98.5	3.883	0.779	7	109.0	0.861
100	2	79	150	4	98.5	3.883	0.779	7	109.0	0.861
100	2	70	33	4	98.5	3.883	0.779	7	109.0	0.861
101	2	362	66	4	149.0	2.949	0.601	6	133.0	0.808
101	2	357	40	4	149.0	2.949	0.601	6	133.0	0.808
101	2	175	110	4	149.0	2.949	0.601	6	133.0	0.808
101	2	387	15	4	149.0	2.949	0.601	6	133.0	0.808
101	2	430	25	4	149.0	2.949	0.601	6	133.0	0.808
101	2	330	40	4	149.0	2.949	0.601	6	133.0	0.808
101	2	230	80	4	149.0	2.949	0.601	6	133.0	0.808
101	2	0	20	4	149.0	2.949	0.601	6	133.0	0.808
101	2	0	300	4	149.0	2.949	0.601	6	133.0	0.808
101	2	115	30	4	149.0	2.949	0.601	6	133.0	0.808
101	2	193	109	4	149.0	2.949	0.601	6	133.0	0.808
101	2	403	33	4	149.0	2.949	0.601	6	133.0	0.808
101	2	298	27	4	149.0	2.949	0.601	6	133.0	0.808
101	2	308	36	4	149.0	2.949	0.601	6	133.0	0.808
101	2	361	13	4	149.0	2.949	0.601	6	133.0	0.808
101	2	294	16	4	149.0	2.949	0.601	6	133.0	0.808
101	2	257	35	4	149.0	2.949	0.601	6	133.0	0.808
101	2	267	40	4	149.0	2.949	0.601	6	133.0	0.808
101	2	297	61	4	149.0	2.949	0.601	6	133.0	0.808
101	2	0	0	4	149.0	2.949	0.601	6	133.0	0.808
102	2	374	5	4	88.0	6.270	0.824	7	115.0	1.000
102	2	375	20	4	88.0	6.270	0.824	7	115.0	1.000
102	2	396	20	4	88.0	6.270	0.824	7	115.0	1.000
102	2	0	50	4	88.0	6.270	0.824	7	115.0	1.000
102	2	450	6	4	88.0	6.270	0.824	7	115.0	1.000
102	2	395	26	4	88.0	6.270	0.824	7	115.0	1.000
102	2	167	140	4	88.0	6.270	0.824	7	115.0	1.000
102	2	38	200	4	88.0	6.270	0.824	7	115.0	1.000
102	2	385	1	4	88.0	6.270	0.824	7	115.0	1.000
102	2	0	5	4	88.0	6.270	0.824	7	115.0	1.000
102	2	0	90	4	88.0	6.270	0.824	7	115.0	1.000
102	2	0	81	4	88.0	6.270	0.824	7	115.0	1.000
103	2	221	1	6	127.5	1.739	0.694	8	27.5	0.421
103	2	438	0	6	127.5	1.739	0.694	8	27.5	0.421
103	2	471	10	6	127.5	1.739	0.694	8	27.5	0.421
103	2	0	0	6	127.5	1.739	0.694	8	27.5	0.421
103	2	412	14	6	127.5	1.739	0.694	8	27.5	0.421
103	2	393	20	6	127.5	1.739	0.694	8	27.5	0.421
103	2	0	0	6	127.5	1.739	0.694	8	27.5	0.421
103	2	0	120	6	127.5	1.739	0.694	8	27.5	0.421
103	2	0	190	6	127.5	1.739	0.694	8	27.5	0.421
103	2	0	0	6	127.5	1.739	0.694	8	27.5	0.421
103	2	340	6	6	127.5	1.739	0.694	8	27.5	0.421
103	2	77	1	6	127.5	1.739	0.694	8	27.5	0.421
103	2	372	5	6	127.5	1.739	0.694	8	27.5	0.421
103	2	310	30	6	127.5	1.739	0.694	8	27.5	0.421
103	2	438	13	6	127.5	1.739	0.694	8	27.5	0.421
103	2	301	4	6	127.5	1.739	0.694	8	27.5	0.421
103	2	82	7	6	127.5	1.739	0.694	8	27.5	0.421
103	2	141	59	6	127.5	1.739	0.694	8	27.5	0.421
103	2	313	2	6	127.5	1.739	0.694	8	27.5	0.421
103	2	98	7	6	127.5	1.739	0.694	8	27.5	0.421
104	2	0	60	4	48.0	2.474	0.647	1	102.0	1.000
104	2	12	100	4	48.0	2.474	0.647	1	102.0	1.000
104	2	170	20	4	48.0	2.474	0.647	1	102.0	1.000
104	2	64	22	4	48.0	2.474	0.647	1	102.0	1.000
104	2	283	28	4	48.0	2.474	0.647	1	102.0	1.000
104	2	200	19	4	48.0	2.474	0.647	1	102.0	1.000
104	2	260	30	4	48.0	2.474	0.647	1	102.0	1.000
104	2	20	0	4	48.0	2.474	0.647	1	102.0	1.000
105	2	245	9	4	43.0	4.826	0.694	1	110.0	0.786
105	2	264	7	4	43.0	4.826	0.694	1	110.0	0.786
105	2	246	5	4	43.0	4.826	0.694	1	110.0	0.786
105	2	264	6	4	43.0	4.826	0.694	1	110.0	0.786
105	2	110	8	4	43.0	4.826	0.694	1	110.0	0.786
105	2	60	2	4	43.0	4.826	0.694	1	110.0	0.786
105	2	193	3	4	43.0	4.826	0.694	1	110.0	0.786
105	2	143	3	4	43.0	4.826	0.694	1	110.0	0.786
105	2	235	0	4	43.0	4.826	0.694	1	110.0	0.786
105	2	242	0	4	43.0	4.826	0.694	1	110.0	0.786
105	2	230	0	4	43.0	4.826	0.694	1	110.0	0.786
106	2	276	13	4	61.0	6.103	0.694	1	217.0	0.938
106	2	450	28	4	61.0	6.103	0.694	1	217.0	0.938
106	2	447	15	4	61.0	6.103	0.694	1	217.0	0.938
106	2	500	7	4	61.0	6.103	0.694	1	217.0	0.938
106	2	485	10	4	61.0	6.103	0.694	1	217.0	0.938
106	2	475	7	4	61.0	6.103	0.694	1	217.0	0.938
106	2	360	60	4	61.0	6.103	0.694	1	217.0	0.938
106	2	375	17	4	61.0	6.103	0.694	1	217.0	0.938
106	2	446	7	4	61.0	6.103	0.694	1	217.0	0.938
106	2	12	0	4	61.0	6.103	0.694	1	217.0	0.938
106	2	353	12	4	61.0	6.103	0.694	1	217.0	0.938
106	2	449	21	4	61.0	6.103	0.694	1	217.0	0.938
106	2	430	11	4	61.0	6.103	0.694	1	217.0	0.938
106	2	354	5	4	61.0	6.103	0.694	1	217.0	0.938
106	2	246	9	4	61.0	6.103	0.694	1	217.0	0.938
106	2	80	3	4	61.0	6.103	0.694	1	217.0	0.938
106	2	357	12	4	61.0	6.103	0.694	1	217.0	0.938
106	2	194	5	4	61.0	6.103	0.694	1	217.0	0.938
106	2	121	1	4	61.0	6.103	0.694	1	217.0	0.938
106	2	201	4	4	61.0	6.103	0.694	1	217.0	0.938
107	2	0	70	5	57.5	6.246	0.694	1	270.0	0.769
107	2	156	80	5	57.5	6.246	0.694	1	270.0	0.769
107	2	0	70	5	57.5	6.246	0.694	1	270.0	0.769
107	2	540	9	5	57.5	6.246	0.694	1	270.0	0.769
107	2	550	10	5	57.5	6.246	0.694	1	270.0	0.769
107	2	0	80	5	57.5	6.246	0.694	1	270.0	0.769
107	2	192	20	5	57.5	6.246	0.694	1	270.0	0.769
107	2	654	0	5	57.5	6.246	0.694	1	270.0	0.769
107	2	584	3	5	57.5	6.246	0.694	1	270.0	0.769
107	2	562	20	5	57.5	6.246	0.694	1	270.0	0.769
107	2	414	30	5	57.5	6.246	0.694	1	270.0	0.769
107	2	145	70	5	57.5	6.246	0.694	1	270.0	0.769
107	2	429	13	5	57.5	6.246	0.694	1	270.0	0.769
107	2	433	15	5	57.5	6.246	0.694	1	270.0	0.769
107	2	304	69	5	57.5	6.246	0.694	1	270.0	0.769
107	2	373	13	5	57.5	6.246	0.694	1	270.0	0.769
107	2	315	14	5	57.5	6.246	0.694	1	270.0	0.769
107	2	194	4	5	57.5	6.246	0.694	1	270.0	0.769
107	2	394	14	5	57.5	6.246	0.694	1	270.0	0.769
107	2	282	16	5	57.5	6.246	0.694	1	270.0	0.769
108	2	310	20	3	220.0	6.356	0.852	4	45.0	0.793
108	2	136	5	3	220.0	6.356	0.852	4	45.0	0.793
108	2	170	5	3	220.0	6.356	0.852	4	45.0	0.793
108	2	990	33	3	220.0	6.356	0.852	4	45.0	0.793
108	2	290	40	3	220.0	6.356	0.852	4	45.0	0.793
108	2	210	67	3	220.0	6.356	0.852	4	45.0	0.793
108	2	367	68	3	220.0	6.356	0.852	4	45.0	0.793
108	2	143	35	3	220.0	6.356	0.852	4	45.0	0.793
108	2	70	36	3	220.0	6.356	0.852	4	45.0	0.793
108	2	546	70	3	220.0	6.356	0.852	4	45.0	0.793
108	2	147	26	3	220.0	6.356	0.852	4	45.0	0.793
108	2	550	80	3	220.0	6.356	0.852	4	45.0	0.793
108	2	130	4	3	220.0	6.356	0.852	4	45.0	0.793
108	2	270	90	3	220.0	6.356	0.852	4	45.0	0.793
108	2	0	120	3	220.0	6.356	0.852	4	45.0	0.793
108	2	110	33	3	220.0	6.356	0.852	4	45.0	0.793
108	2	160	77	3	220.0	6.356	0.852	4	45.0	0.793
108	2	0	40	3	220.0	6.356	0.852	4	45.0	0.793
108	2	0	0	3	220.0	6.356	0.852	4	45.0	0.793
108	2	52	69	3	220.0	6.356	0.852	4	45.0	0.793
109	1	400	4	4	80.5	7.956	0.503	8	368.0	0.455
109	1	400	75	4	80.5	7.956	0.503	8	368.0	0.455
109	1	343	7	4	80.5	7.956	0.503	8	368.0	0.455
109	1	0	0	4	80.5	7.956	0.503	8	368.0	0.455
109	1	0	200	4	80.5	7.956	0.503	8	368.0	0.455
110	2	326	35	1	43.0	7.416	0.757	5	75.5	0.833
110	2	310	5	1	43.0	7.416	0.757	5	75.5	0.833
110	2	260	27	1	43.0	7.416	0.757	5	75.5	0.833
110	2	243	10	1	43.0	7.416	0.757	5	75.5	0.833
110	2	286	7	1	43.0	7.416	0.757	5	75.5	0.833
110	2	257	10	1	43.0	7.416	0.757	5	75.5	0.833
110	2	244	70	1	43.0	7.416	0.757	5	75.5	0.833
110	2	226	27	1	43.0	7.416	0.757	5	75.5	0.833
110	2	240	22	1	43.0	7.416	0.757	5	75.5	0.833
110	2	110	0	1	43.0	7.416	0.757	5	75.5	0.833
111	2	210	88	4	41.5	8.367	0.444	2	59.0	0.923
111	2	268	10	4	41.5	8.367	0.444	2	59.0	0.923
111	2	250	2	4	41.5	8.367	0.444	2	59.0	0.923
111	2	290	8	4	41.5	8.367	0.444	2	59.0	0.923
111	2	248	10	4	41.5	8.367	0.444	2	59.0	0.923
111	2	274	2	4	41.5	8.367	0.444	2	59.0	0.923
111	2	276	3	4	41.5	8.367	0.444	2	59.0	0.923
111	2	60	0	4	41.5	8.367	0.444	2	59.0	0.923
111	2	0	0	4	41.5	8.367	0.444	2	59.0	0.923
111	2	0	60	4	41.5	8.367	0.444	2	59.0	0.923
111	2	0	52	4	41.5	8.367	0.444	2	59.0	0.923
111	2	0	0	4	41.5	8.367	0.444	2	59.0	0.923
112	1	92	1	6	103.0	5.324	0.574	14	315.0	0.615
112	1	90	0	6	103.0	5.324	0.574	14	315.0	0.615
112	1	305	14	6	103.0	5.324	0.574	14	315.0	0.615
112	1	69	8	6	103.0	5.324	0.574	14	315.0	0.615
112	1	0	0	6	103.0	5.324	0.574	14	315.0	0.615
112	1	221	24	6	103.0	5.324	0.574	14	315.0	0.615
112	1	52	2	6	103.0	5.324	0.574	14	315.0	0.615
112	1	0	0	6	103.0	5.324	0.574	14	315.0	0.615
113	1	0	54	1	57.0	4.058	0.848	11	161.0	1.000
113	1	115	105	1	57.0	4.058	0.848	11	161.0	1.000
113	1	367	16	1	57.0	4.058	0.848	11	161.0	1.000
113	1	150	54	1	57.0	4.058	0.848	11	161.0	1.000
113	1	175	28	1	57.0	4.058	0.848	11	161.0	1.000
113	1	271	30	1	57.0	4.058	0.848	11	161.0	1.000
113	1	368	8	1	57.0	4.058	0.848	11	161.0	1.000
113	1	0	57	1	57.0	4.058	0.848	11	161.0	1.000
113	1	250	32	1	57.0	4.058	0.848	11	161.0	1.000
114	2	331	35	6	128.5	4.898	0.512	6	102.0	0.667
114	2	445	12	6	128.5	4.898	0.512	6	102.0	0.667
114	2	288	30	6	128.5	4.898	0.512	6	102.0	0.667
114	2	0	14	6	128.5	4.898	0.512	6	102.0	0.667
114	2	380	3	6	128.5	4.898	0.512	6	102.0	0.667
114	2	37	10	6	128.5	4.898	0.512	6	102.0	0.667
114	2	0	105	6	128.5	4.898	0.512	6	102.0	0.667
114	2	0	3	6	128.5	4.898	0.512	6	102.0	0.667
115	2	410	0	4	43.5	6.858	0.444	0	26.5	0.905
115	2	340	0	4	43.5	6.858	0.444	0	26.5	0.905
115	2	400	20	4	43.5	6.858	0.444	0	26.5	0.905
115	2	388	0	4	43.5	6.858	0.444	0	26.5	0.905
115	2	293	9	4	43.5	6.858	0.444	0	26.5	0.905
115	2	380	20	4	43.5	6.858	0.444	0	26.5	0.905
115	2	388	0	4	43.5	6.858	0.444	0	26.5	0.905
115	2	374	2	4	43.5	6.858	0.444	0	26.5	0.905
115	2	394	0	4	43.5	6.858	0.444	0	26.5	0.905
115	2	375	6	4	43.5	6.858	0.444	0	26.5	0.905
115	2	233	7	4	43.5	6.858	0.444	0	26.5	0.905
115	2	360	11	4	43.5	6.858	0.444	0	26.5	0.905
115	2	316	5	4	43.5	6.858	0.444	0	26.5	0.905
115	2	302	7	4	43.5	6.858	0.444	0	26.5	0.905
115	2	313	3	4	43.5	6.858	0.444	0	26.5	0.905
115	2	323	2	4	43.5	6.858	0.444	0	26.5	0.905
115	2	310	9	4	43.5	6.858	0.444	0	26.5	0.905
115	2	275	2	4	43.5	6.858	0.444	0	26.5	0.905
115	2	342	0	4	43.5	6.858	0.444	0	26.5	0.905
115	2	311	11	4	43.5	6.858	0.444	0	26.5	0.905
116	1	0	200	2	53.0	4.588	0.872	1	136.0	1.000
116	1	62	120	2	53.0	4.588	0.872	1	136.0	1.000
116	1	480	0	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	86	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	200	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	160	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	60	2	53.0	4.588	0.872	1	136.0	1.000
116	1	28	140	2	53.0	4.588	0.872	1	136.0	1.000
116	1	382	0	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	200	2	53.0	4.588	0.872	1	136.0	1.000
116	1	12	11	2	53.0	4.588	0.872	1	136.0	1.000
116	1	43	128	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	0	2	53.0	4.588	0.872	1	136.0	1.000
116	1	140	57	2	53.0	4.588	0.872	1	136.0	1.000
116	1	300	13	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	0	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	0	2	53.0	4.588	0.872	1	136.0	1.000
116	1	0	0	2	53.0	4.588	0.872	1	136.0	1.000
116	1	336	29	2	53.0	4.588	0.872	1	136.0	1.000
116	1	16	160	2	53.0	4.588	0.872	1	136.0	1.000
117	1	116	24	1	60.0	4.992	0.872	19	120.0	0.941
117	1	100	0	1	60.0	4.992	0.872	19	120.0	0.941
117	1	371	20	1	60.0	4.992	0.872	19	120.0	0.941
117	1	0	300	1	60.0	4.992	0.872	19	120.0	0.941
117	1	444	25	1	60.0	4.992	0.872	19	120.0	0.941
117	1	333	4	1	60.0	4.992	0.872	19	120.0	0.941
117	1	352	1	1	60.0	4.992	0.872	19	120.0	0.941
117	1	70	23	1	60.0	4.992	0.872	19	120.0	0.941
117	1	0	85	1	60.0	4.992	0.872	19	120.0	0.941
117	1	71	148	1	60.0	4.992	0.872	19	120.0	0.941
117	1	83	10	1	60.0	4.992	0.872	19	120.0	0.941
117	1	73	20	1	60.0	4.992	0.872	19	120.0	0.941
117	1	318	7	1	60.0	4.992	0.872	19	120.0	0.941
117	1	300	1	1	60.0	4.992	0.872	19	120.0	0.941
117	1	312	1	1	60.0	4.992	0.872	19	120.0	0.941
117	1	340	3	1	60.0	4.992	0.872	19	120.0	0.941
118	2	244	25	5	132.5	6.028	0.849	6	123.0	0.647
118	2	200	10	5	132.5	6.028	0.849	6	123.0	0.647
118	2	84	20	5	132.5	6.028	0.849	6	123.0	0.647
118	2	198	30	5	132.5	6.028	0.849	6	123.0	0.647
118	2	45	30	5	132.5	6.028	0.849	6	123.0	0.647
118	2	0	15	5	132.5	6.028	0.849	6	123.0	0.647
118	2	155	25	5	132.5	6.028	0.849	6	123.0	0.647
118	2	130	15	5	132.5	6.028	0.849	6	123.0	0.647
118	2	136	22	5	132.5	6.028	0.849	6	123.0	0.647
118	2	0	10	5	132.5	6.028	0.849	6	123.0	0.647
118	2	250	20	5	132.5	6.028	0.849	6	123.0	0.647
119	1	0	0	2	61.5	7.322	0.879	12	197.0	0.700
119	1	0	0	2	61.5	7.322	0.879	12	197.0	0.700
119	1	23	131	2	61.5	7.322	0.879	12	197.0	0.700
119	1	3	63	2	61.5	7.322	0.879	12	197.0	0.700
119	1	83	3	2	61.5	7.322	0.879	12	197.0	0.700
119	1	3	134	2	61.5	7.322	0.879	12	197.0	0.700
119	1	421	28	2	61.5	7.322	0.879	12	197.0	0.700
119	1	31	124	2	61.5	7.322	0.879	12	197.0	0.700
119	1	42	85	2	61.5	7.322	0.879	12	197.0	0.700
119	1	362	14	2	61.5	7.322	0.879	12	197.0	0.700
119	1	0	108	2	61.5	7.322	0.879	12	197.0	0.700
119	1	3	108	2	61.5	7.322	0.879	12	197.0	0.700
